event_id,shipment_id,event_type,event_timestamp,source_system
EVT00537_in_transit,SHP00537,in_transit,2026-06-11T05:00:00,dispatch_tms
EVT00537_delivered,SHP00537,delivered,2026-06-12T06:00:00,carrier_portal
EVT00538_booked,SHP00538,booked,2026-06-16T06:00:00,dispatch_tms
EVT00538_pickup_confirmed,SHP00538,pickup_confirmed,2026-06-17T07:00:00,dispatch_tms
EVT00538_in_transit,SHP00538,in_transit,2026-06-18T08:00:00,dispatch_tms
EVT00538_delivered,SHP00538,delivered,2026-06-20T10:00:00,carrier_portal
EVT00539_booked,SHP00539,booked,2026-06-23T09:00:00,dispatch_tms
EVT00539_pickup_confirmed,SHP00539,pickup_confirmed,2026-06-24T10:00:00,dispatch_tms
EVT00539_in_transit,SHP00539,in_transit,2026-06-25T11:00:00,dispatch_tms
EVT00539_delivered,SHP00539,delivered,2026-06-28T14:00:00,carrier_portal
EVT00540_booked,SHP00540,booked,2026-01-01T12:00:00,dispatch_tms
EVT00540_pickup_confirmed,SHP00540,pickup_confirmed,2026-01-02T13:00:00,dispatch_tms
EVT00540_in_transit,SHP00540,in_transit,2026-01-03T14:00:00,dispatch_tms
EVT00540_delivered,SHP00540,delivered,2026-01-03T14:00:00,carrier_portal
EVT00541_booked,SHP00541,booked,2026-01-08T15:00:00,dispatch_tms
EVT00541_pickup_confirmed,SHP00541,pickup_confirmed,2026-01-09T16:00:00,dispatch_tms
EVT00541_in_transit,SHP00541,in_transit,2026-01-10T17:00:00,dispatch_tms
EVT00541_delivered,SHP00541,delivered,2026-01-11T18:00:00,carrier_portal
EVT00542_booked,SHP00542,booked,2026-01-15T18:00:00,dispatch_tms
EVT00542_pickup_confirmed,SHP00542,pickup_confirmed,2026-01-16T19:00:00,dispatch_tms
EVT00542_in_transit,SHP00542,in_transit,2026-01-17T20:00:00,dispatch_tms
EVT00542_delivered,SHP00542,delivered,2026-01-19T22:00:00,carrier_portal
EVT00543_booked,SHP00543,booked,2026-01-22T21:00:00,dispatch_tms
EVT00543_pickup_confirmed,SHP00543,pickup_confirmed,2026-01-23T22:00:00,dispatch_tms
EVT00543_in_transit,SHP00543,in_transit,2026-01-24T23:00:00,dispatch_tms
EVT00543_delivered,SHP00543,delivered,2026-01-27T02:00:00,carrier_portal
EVT00544_booked,SHP00544,booked,2026-01-29T00:00:00,dispatch_tms
EVT00544_pickup_confirmed,SHP00544,pickup_confirmed,2026-01-30T01:00:00,dispatch_tms
EVT00544_in_transit,SHP00544,in_transit,2026-01-31T02:00:00,dispatch_tms
EVT00544_delivered,SHP00544,delivered,2026-01-31T02:00:00,carrier_portal
EVT00545_booked,SHP00545,booked,2026-02-05T03:00:00,dispatch_tms
EVT00545_pickup_confirmed,SHP00545,pickup_confirmed,2026-02-06T04:00:00,dispatch_tms
EVT00545_in_transit,SHP00545,in_transit,2026-02-07T05:00:00,dispatch_tms
EVT00545_delivered,SHP00545,delivered,2026-02-08T06:00:00,carrier_portal
EVT00546_booked,SHP00546,booked,2026-02-12T06:00:00,dispatch_tms
EVT00546_pickup_confirmed,SHP00546,pickup_confirmed,2026-02-13T07:00:00,dispatch_tms
EVT00546_in_transit,SHP00546,in_transit,2026-02-14T08:00:00,dispatch_tms
EVT00546_delivered,SHP00546,delivered,2026-02-16T10:00:00,carrier_portal
EVT00547_booked,SHP00547,booked,2026-02-19T09:00:00,dispatch_tms
EVT00547_pickup_confirmed,SHP00547,pickup_confirmed,2026-02-20T10:00:00,dispatch_tms
EVT00547_in_transit,SHP00547,in_transit,2026-02-21T11:00:00,dispatch_tms
EVT00547_delivered,SHP00547,delivered,2026-02-25T15:00:00,carrier_portal
EVT00548_booked,SHP00548,booked,2026-02-26T12:00:00,dispatch_tms
EVT00548_pickup_confirmed,SHP00548,pickup_confirmed,2026-02-27T13:00:00,dispatch_tms
EVT00548_in_transit,SHP00548,in_transit,2026-02-28T14:00:00,dispatch_tms
EVT00548_delivered,SHP00548,delivered,2026-02-28T14:00:00,carrier_portal
EVT00549_booked,SHP00549,booked,2026-03-05T15:00:00,dispatch_tms
EVT00549_pickup_confirmed,SHP00549,pickup_confirmed,2026-03-06T16:00:00,dispatch_tms
EVT00549_in_transit,SHP00549,in_transit,2026-03-07T17:00:00,dispatch_tms
EVT00549_delivered,SHP00549,delivered,2026-03-08T18:00:00,carrier_portal
EVT00550_booked,SHP00550,booked,2026-03-12T18:00:00,dispatch_tms
EVT00550_pickup_confirmed,SHP00550,pickup_confirmed,2026-03-13T19:00:00,dispatch_tms
EVT00550_in_transit,SHP00550,in_transit,2026-03-14T20:00:00,dispatch_tms
EVT00550_delivered,SHP00550,delivered,2026-03-16T22:00:00,carrier_portal
EVT00551_booked,SHP00551,booked,2026-03-19T21:00:00,dispatch_tms
EVT00551_pickup_confirmed,SHP00551,pickup_confirmed,2026-03-20T22:00:00,dispatch_tms
EVT00551_in_transit,SHP00551,in_transit,2026-03-21T23:00:00,dispatch_tms
EVT00551_delivered,SHP00551,delivered,2026-03-24T02:00:00,carrier_portal
EVT00552_booked,SHP00552,booked,2026-03-26T00:00:00,dispatch_tms
EVT00552_pickup_confirmed,SHP00552,pickup_confirmed,2026-03-27T01:00:00,dispatch_tms
EVT00552_in_transit,SHP00552,in_transit,2026-03-28T02:00:00,dispatch_tms
EVT00552_delivered,SHP00552,delivered,2026-03-28T02:00:00,carrier_portal
EVT00553_booked,SHP00553,booked,2026-04-02T03:00:00,dispatch_tms
EVT00553_pickup_confirmed,SHP00553,pickup_confirmed,2026-04-03T04:00:00,dispatch_tms
EVT00553_in_transit,SHP00553,in_transit,2026-04-04T05:00:00,dispatch_tms
EVT00553_delivered,SHP00553,delivered,2026-04-05T06:00:00,carrier_portal
EVT00554_booked,SHP00554,booked,2026-04-09T06:00:00,dispatch_tms
EVT00554_pickup_confirmed,SHP00554,pickup_confirmed,2026-04-10T07:00:00,dispatch_tms
EVT00554_in_transit,SHP00554,in_transit,2026-04-11T08:00:00,dispatch_tms
EVT00554_delivered,SHP00554,delivered,2026-04-13T10:00:00,carrier_portal
EVT00555_booked,SHP00555,booked,2026-04-16T09:00:00,dispatch_tms
EVT00555_pickup_confirmed,SHP00555,pickup_confirmed,2026-04-17T10:00:00,dispatch_tms
EVT00555_in_transit,SHP00555,in_transit,2026-04-18T11:00:00,dispatch_tms
EVT00555_delivered,SHP00555,delivered,2026-04-21T14:00:00,carrier_portal
EVT00556_booked,SHP00556,booked,2026-04-23T12:00:00,dispatch_tms
EVT00556_pickup_confirmed,SHP00556,pickup_confirmed,2026-04-24T13:00:00,dispatch_tms
EVT00556_in_transit,SHP00556,in_transit,2026-04-25T14:00:00,dispatch_tms
EVT00556_delivered,SHP00556,delivered,2026-04-25T14:00:00,carrier_portal
EVT00557_booked,SHP00557,booked,2026-04-30T15:00:00,dispatch_tms
EVT00557_pickup_confirmed,SHP00557,pickup_confirmed,2026-05-01T16:00:00,dispatch_tms
EVT00557_in_transit,SHP00557,in_transit,2026-05-02T17:00:00,dispatch_tms
EVT00557_delivered,SHP00557,delivered,2026-05-03T18:00:00,carrier_portal
EVT00558_booked,SHP00558,booked,2026-05-07T18:00:00,dispatch_tms
EVT00558_pickup_confirmed,SHP00558,pickup_confirmed,2026-05-08T19:00:00,dispatch_tms
EVT00558_in_transit,SHP00558,in_transit,2026-05-09T20:00:00,dispatch_tms
EVT00558_delivered,SHP00558,delivered,2026-05-11T22:00:00,carrier_portal
EVT00559_booked,SHP00559,booked,2026-05-14T21:00:00,dispatch_tms
EVT00559_pickup_confirmed,SHP00559,pickup_confirmed,2026-05-15T22:00:00,dispatch_tms
EVT00559_in_transit,SHP00559,in_transit,2026-05-16T23:00:00,dispatch_tms
EVT00559_delivered,SHP00559,delivered,2026-05-19T02:00:00,carrier_portal
EVT00560_booked,SHP00560,booked,2026-05-21T00:00:00,dispatch_tms
EVT00560_pickup_confirmed,SHP00560,pickup_confirmed,2026-05-22T01:00:00,dispatch_tms
EVT00560_in_transit,SHP00560,in_transit,2026-05-23T02:00:00,dispatch_tms
EVT00560_delivered,SHP00560,delivered,2026-05-23T02:00:00,carrier_portal
EVT00561_booked,SHP00561,booked,2026-05-28T03:00:00,dispatch_tms
EVT00561_pickup_confirmed,SHP00561,pickup_confirmed,2026-05-29T04:00:00,dispatch_tms
EVT00561_in_transit,SHP00561,in_transit,2026-05-30T05:00:00,dispatch_tms
EVT00561_delivered,SHP00561,delivered,2026-05-31T06:00:00,carrier_portal
EVT00562_booked,SHP00562,booked,2026-06-04T06:00:00,dispatch_tms
EVT00562_pickup_confirmed,SHP00562,pickup_confirmed,2026-06-05T07:00:00,dispatch_tms
EVT00562_in_transit,SHP00562,in_transit,2026-06-06T08:00:00,dispatch_tms
EVT00562_delivered,SHP00562,delivered,2026-06-08T10:00:00,carrier_portal
EVT00563_booked,SHP00563,booked,2026-06-11T09:00:00,dispatch_tms
EVT00563_pickup_confirmed,SHP00563,pickup_confirmed,2026-06-12T10:00:00,dispatch_tms
EVT00563_in_transit,SHP00563,in_transit,2026-06-13T11:00:00,dispatch_tms
EVT00563_delivered,SHP00563,delivered,2026-06-16T14:00:00,carrier_portal
EVT00564_booked,SHP00564,booked,2026-06-18T12:00:00,dispatch_tms
EVT00564_pickup_confirmed,SHP00564,pickup_confirmed,2026-06-19T13:00:00,dispatch_tms
EVT00564_in_transit,SHP00564,in_transit,2026-06-20T14:00:00,dispatch_tms
EVT00564_delivered,SHP00564,delivered,2026-06-20T14:00:00,carrier_portal
EVT00565_booked,SHP00565,booked,2026-06-25T15:00:00,dispatch_tms
EVT00565_pickup_confirmed,SHP00565,pickup_confirmed,2026-06-26T16:00:00,dispatch_tms
EVT00565_in_transit,SHP00565,in_transit,2026-06-27T17:00:00,dispatch_tms
EVT00565_delivered,SHP00565,delivered,2026-06-28T18:00:00,carrier_portal
EVT00566_booked,SHP00566,booked,2026-01-03T18:00:00,dispatch_tms
EVT00566_pickup_confirmed,SHP00566,pickup_confirmed,2026-01-04T19:00:00,dispatch_tms
EVT00566_in_transit,SHP00566,in_transit,2026-01-05T20:00:00,dispatch_tms
EVT00566_delivered,SHP00566,delivered,2026-01-07T22:00:00,carrier_portal
EVT00567_booked,SHP00567,booked,2026-01-10T21:00:00,dispatch_tms
EVT00567_pickup_confirmed,SHP00567,pickup_confirmed,2026-01-11T22:00:00,dispatch_tms
EVT00567_in_transit,SHP00567,in_transit,2026-01-12T23:00:00,dispatch_tms
EVT00567_delivered,SHP00567,delivered,2026-01-15T02:00:00,carrier_portal
EVT00568_booked,SHP00568,booked,2026-01-17T00:00:00,dispatch_tms
EVT00568_pickup_confirmed,SHP00568,pickup_confirmed,2026-01-18T01:00:00,dispatch_tms
EVT00568_in_transit,SHP00568,in_transit,2026-01-19T02:00:00,dispatch_tms
EVT00568_delivered,SHP00568,delivered,2026-01-19T02:00:00,carrier_portal
EVT00569_booked,SHP00569,booked,2026-01-24T03:00:00,dispatch_tms
EVT00569_pickup_confirmed,SHP00569,pickup_confirmed,2026-01-25T04:00:00,dispatch_tms
EVT00569_in_transit,SHP00569,in_transit,2026-01-26T05:00:00,dispatch_tms
EVT00569_delivered,SHP00569,delivered,2026-01-27T06:00:00,carrier_portal
EVT00570_booked,SHP00570,booked,2026-01-31T06:00:00,dispatch_tms
EVT00570_pickup_confirmed,SHP00570,pickup_confirmed,2026-02-01T07:00:00,dispatch_tms
EVT00570_in_transit,SHP00570,in_transit,2026-02-02T08:00:00,dispatch_tms
EVT00570_delivered,SHP00570,delivered,2026-02-04T10:00:00,carrier_portal
EVT00571_booked,SHP00571,booked,2026-02-07T09:00:00,dispatch_tms
EVT00571_pickup_confirmed,SHP00571,pickup_confirmed,2026-02-08T10:00:00,dispatch_tms
EVT00571_in_transit,SHP00571,in_transit,2026-02-09T11:00:00,dispatch_tms
EVT00571_delivered,SHP00571,delivered,2026-02-12T14:00:00,carrier_portal
EVT00572_booked,SHP00572,booked,2026-02-14T12:00:00,dispatch_tms
EVT00572_pickup_confirmed,SHP00572,pickup_confirmed,2026-02-15T13:00:00,dispatch_tms
EVT00572_in_transit,SHP00572,in_transit,2026-02-16T14:00:00,dispatch_tms
EVT00572_delivered,SHP00572,delivered,2026-02-16T14:00:00,carrier_portal
EVT00573_booked,SHP00573,booked,2026-02-21T15:00:00,dispatch_tms
EVT00573_pickup_confirmed,SHP00573,pickup_confirmed,2026-02-22T16:00:00,dispatch_tms
EVT00573_in_transit,SHP00573,in_transit,2026-02-23T17:00:00,dispatch_tms
EVT00573_delivered,SHP00573,delivered,2026-02-24T18:00:00,carrier_portal
EVT00574_booked,SHP00574,booked,2026-02-28T18:00:00,dispatch_tms
EVT00574_pickup_confirmed,SHP00574,pickup_confirmed,2026-03-01T19:00:00,dispatch_tms
EVT00574_in_transit,SHP00574,in_transit,2026-03-02T20:00:00,dispatch_tms
EVT00574_delivered,SHP00574,delivered,2026-03-04T22:00:00,carrier_portal
EVT00575_booked,SHP00575,booked,2026-03-07T21:00:00,dispatch_tms
EVT00575_pickup_confirmed,SHP00575,pickup_confirmed,2026-03-08T22:00:00,dispatch_tms
EVT00575_in_transit,SHP00575,in_transit,2026-03-09T23:00:00,dispatch_tms
EVT00575_delivered,SHP00575,delivered,2026-03-12T02:00:00,carrier_portal
EVT00576_booked,SHP00576,booked,2026-03-14T00:00:00,dispatch_tms
EVT00576_pickup_confirmed,SHP00576,pickup_confirmed,2026-03-15T01:00:00,dispatch_tms
EVT00576_in_transit,SHP00576,in_transit,2026-03-16T02:00:00,dispatch_tms
EVT00576_delivered,SHP00576,delivered,2026-03-16T02:00:00,carrier_portal
EVT00577_booked,SHP00577,booked,2026-03-21T03:00:00,dispatch_tms
EVT00577_pickup_confirmed,SHP00577,pickup_confirmed,2026-03-22T04:00:00,dispatch_tms
EVT00577_in_transit,SHP00577,in_transit,2026-03-23T05:00:00,dispatch_tms
EVT00577_delivered,SHP00577,delivered,2026-03-24T06:00:00,carrier_portal
EVT00578_booked,SHP00578,booked,2026-03-28T06:00:00,dispatch_tms
EVT00578_pickup_confirmed,SHP00578,pickup_confirmed,2026-03-29T07:00:00,dispatch_tms
EVT00578_in_transit,SHP00578,in_transit,2026-03-30T08:00:00,dispatch_tms
EVT00578_delivered,SHP00578,delivered,2026-04-01T10:00:00,carrier_portal
EVT00579_booked,SHP00579,booked,2026-04-04T09:00:00,dispatch_tms
EVT00579_pickup_confirmed,SHP00579,pickup_confirmed,2026-04-05T10:00:00,dispatch_tms
EVT00579_in_transit,SHP00579,in_transit,2026-04-06T11:00:00,dispatch_tms
EVT00579_delivered,SHP00579,delivered,2026-04-09T14:00:00,carrier_portal
EVT00580_booked,SHP00580,booked,2026-04-11T12:00:00,dispatch_tms
EVT00580_pickup_confirmed,SHP00580,pickup_confirmed,2026-04-12T13:00:00,dispatch_tms
EVT00580_in_transit,SHP00580,in_transit,2026-04-13T14:00:00,dispatch_tms
EVT00580_delivered,SHP00580,delivered,2026-04-13T14:00:00,carrier_portal
EVT00581_booked,SHP00581,booked,2026-04-18T15:00:00,dispatch_tms
EVT00581_pickup_confirmed,SHP00581,pickup_confirmed,2026-04-19T16:00:00,dispatch_tms
EVT00581_in_transit,SHP00581,in_transit,2026-04-20T17:00:00,dispatch_tms
EVT00581_delivered,SHP00581,delivered,2026-04-21T18:00:00,carrier_portal
EVT00582_booked,SHP00582,booked,2026-04-25T18:00:00,dispatch_tms
EVT00582_pickup_confirmed,SHP00582,pickup_confirmed,2026-04-26T19:00:00,dispatch_tms
EVT00582_in_transit,SHP00582,in_transit,2026-04-27T20:00:00,dispatch_tms
EVT00582_delivered,SHP00582,delivered,2026-04-29T22:00:00,carrier_portal
EVT00583_booked,SHP00583,booked,2026-05-02T21:00:00,dispatch_tms
EVT00583_pickup_confirmed,SHP00583,pickup_confirmed,2026-05-03T22:00:00,dispatch_tms
EVT00583_in_transit,SHP00583,in_transit,2026-05-04T23:00:00,dispatch_tms
EVT00583_delivered,SHP00583,delivered,2026-05-07T02:00:00,carrier_portal
EVT00584_booked,SHP00584,booked,2026-05-09T00:00:00,dispatch_tms
EVT00584_pickup_confirmed,SHP00584,pickup_confirmed,2026-05-10T01:00:00,dispatch_tms
EVT00584_in_transit,SHP00584,in_transit,2026-05-11T02:00:00,dispatch_tms
EVT00584_delivered,SHP00584,delivered,2026-05-11T02:00:00,carrier_portal
EVT00585_booked,SHP00585,booked,2026-05-16T03:00:00,dispatch_tms
EVT00585_pickup_confirmed,SHP00585,pickup_confirmed,2026-05-17T04:00:00,dispatch_tms
EVT00585_in_transit,SHP00585,in_transit,2026-05-18T05:00:00,dispatch_tms
EVT00585_delivered,SHP00585,delivered,2026-05-19T06:00:00,carrier_portal
EVT00586_booked,SHP00586,booked,2026-05-23T06:00:00,dispatch_tms
EVT00586_pickup_confirmed,SHP00586,pickup_confirmed,2026-05-24T07:00:00,dispatch_tms
EVT00586_in_transit,SHP00586,in_transit,2026-05-25T08:00:00,dispatch_tms
EVT00586_delivered,SHP00586,delivered,2026-05-27T10:00:00,carrier_portal
EVT00587_booked,SHP00587,booked,2026-05-30T09:00:00,dispatch_tms
EVT00587_pickup_confirmed,SHP00587,pickup_confirmed,2026-05-31T10:00:00,dispatch_tms
EVT00587_in_transit,SHP00587,in_transit,2026-06-01T11:00:00,dispatch_tms
EVT00587_delivered,SHP00587,delivered,2026-06-04T14:00:00,carrier_portal
EVT00588_booked,SHP00588,booked,2026-06-06T12:00:00,dispatch_tms
EVT00588_pickup_confirmed,SHP00588,pickup_confirmed,2026-06-07T13:00:00,dispatch_tms
EVT00588_in_transit,SHP00588,in_transit,2026-06-08T14:00:00,dispatch_tms
EVT00588_delivered,SHP00588,delivered,2026-06-09T15:00:00,carrier_portal
EVT00589_booked,SHP00589,booked,2026-06-13T15:00:00,dispatch_tms
EVT00589_pickup_confirmed,SHP00589,pickup_confirmed,2026-06-14T16:00:00,dispatch_tms
EVT00589_in_transit,SHP00589,in_transit,2026-06-15T17:00:00,dispatch_tms
EVT00589_delivered,SHP00589,delivered,2026-06-16T18:00:00,carrier_portal
EVT00590_booked,SHP00590,booked,2026-06-20T18:00:00,dispatch_tms
EVT00590_pickup_confirmed,SHP00590,pickup_confirmed,2026-06-21T19:00:00,dispatch_tms
EVT00590_in_transit,SHP00590,in_transit,2026-06-22T20:00:00,dispatch_tms
EVT00590_delivered,SHP00590,delivered,2026-06-24T22:00:00,carrier_portal
EVT00591_booked,SHP00591,booked,2026-06-27T21:00:00,dispatch_tms
EVT00591_pickup_confirmed,SHP00591,pickup_confirmed,2026-06-28T22:00:00,dispatch_tms
EVT00591_in_transit,SHP00591,in_transit,2026-06-29T23:00:00,dispatch_tms
EVT00591_delivered,SHP00591,delivered,2026-07-02T02:00:00,carrier_portal
EVT00592_booked,SHP00592,booked,2026-01-05T00:00:00,dispatch_tms
EVT00592_pickup_confirmed,SHP00592,pickup_confirmed,2026-01-06T01:00:00,dispatch_tms
EVT00592_in_transit,SHP00592,in_transit,2026-01-07T02:00:00,dispatch_tms
EVT00592_delivered,SHP00592,delivered,2026-01-08T03:00:00,carrier_portal
EVT00593_booked,SHP00593,booked,2026-01-12T03:00:00,dispatch_tms
EVT00593_pickup_confirmed,SHP00593,pickup_confirmed,2026-01-13T04:00:00,dispatch_tms
EVT00593_in_transit,SHP00593,in_transit,2026-01-14T05:00:00,dispatch_tms
EVT00593_delivered,SHP00593,delivered,2026-01-15T06:00:00,carrier_portal
EVT00594_booked,SHP00594,booked,2026-01-19T06:00:00,dispatch_tms
EVT00594_pickup_confirmed,SHP00594,pickup_confirmed,2026-01-20T07:00:00,dispatch_tms
EVT00594_in_transit,SHP00594,in_transit,2026-01-21T08:00:00,dispatch_tms
EVT00594_delivered,SHP00594,delivered,2026-01-24T11:00:00,carrier_portal
EVT00595_booked,SHP00595,booked,2026-01-26T09:00:00,dispatch_tms
EVT00595_pickup_confirmed,SHP00595,pickup_confirmed,2026-01-27T10:00:00,dispatch_tms
EVT00595_in_transit,SHP00595,in_transit,2026-01-28T11:00:00,dispatch_tms
EVT00595_delivered,SHP00595,delivered,2026-01-31T14:00:00,carrier_portal
EVT00596_booked,SHP00596,booked,2026-02-02T12:00:00,dispatch_tms
EVT00596_pickup_confirmed,SHP00596,pickup_confirmed,2026-02-03T13:00:00,dispatch_tms
EVT00596_in_transit,SHP00596,in_transit,2026-02-04T14:00:00,dispatch_tms
EVT00596_delivered,SHP00596,delivered,2026-02-04T14:00:00,carrier_portal
EVT00597_booked,SHP00597,booked,2026-02-09T15:00:00,dispatch_tms
EVT00597_pickup_confirmed,SHP00597,pickup_confirmed,2026-02-10T16:00:00,dispatch_tms
EVT00597_in_transit,SHP00597,in_transit,2026-02-11T17:00:00,dispatch_tms
EVT00597_delivered,SHP00597,delivered,2026-02-12T18:00:00,carrier_portal
EVT00598_booked,SHP00598,booked,2026-02-16T18:00:00,dispatch_tms
EVT00598_pickup_confirmed,SHP00598,pickup_confirmed,2026-02-17T19:00:00,dispatch_tms
EVT00598_in_transit,SHP00598,in_transit,2026-02-18T20:00:00,dispatch_tms
EVT00598_delivered,SHP00598,delivered,2026-02-20T22:00:00,carrier_portal
EVT00599_booked,SHP00599,booked,2026-02-23T21:00:00,dispatch_tms
EVT00599_pickup_confirmed,SHP00599,pickup_confirmed,2026-02-24T22:00:00,dispatch_tms
EVT00599_in_transit,SHP00599,in_transit,2026-02-25T23:00:00,dispatch_tms
EVT00599_delivered,SHP00599,delivered,2026-02-28T02:00:00,carrier_portal
EVT00600_booked,SHP00600,booked,2026-03-02T00:00:00,dispatch_tms
EVT00600_pickup_confirmed,SHP00600,pickup_confirmed,2026-03-03T01:00:00,dispatch_tms
EVT00600_in_transit,SHP00600,in_transit,2026-03-04T02:00:00,dispatch_tms
EVT00600_delivered,SHP00600,delivered,2026-03-04T02:00:00,carrier_portal
EVT00601_booked,SHP00601,booked,2026-03-09T03:00:00,dispatch_tms
EVT00601_pickup_confirmed,SHP00601,pickup_confirmed,2026-03-10T04:00:00,dispatch_tms
EVT00601_in_transit,SHP00601,in_transit,2026-03-11T05:00:00,dispatch_tms
EVT00601_delivered,SHP00601,delivered,2026-03-12T06:00:00,carrier_portal
EVT00602_booked,SHP00602,booked,2026-03-16T06:00:00,dispatch_tms
EVT00602_pickup_confirmed,SHP00602,pickup_confirmed,2026-03-17T07:00:00,dispatch_tms
EVT00602_in_transit,SHP00602,in_transit,2026-03-18T08:00:00,dispatch_tms
EVT00602_delivered,SHP00602,delivered,2026-03-21T11:00:00,carrier_portal
EVT00603_booked,SHP00603,booked,2026-03-23T09:00:00,dispatch_tms
EVT00603_pickup_confirmed,SHP00603,pickup_confirmed,2026-03-24T10:00:00,dispatch_tms
EVT00603_in_transit,SHP00603,in_transit,2026-03-25T11:00:00,dispatch_tms
EVT00603_delivered,SHP00603,delivered,2026-03-28T14:00:00,carrier_portal
EVT00604_booked,SHP00604,booked,2026-03-30T12:00:00,dispatch_tms
EVT00604_pickup_confirmed,SHP00604,pickup_confirmed,2026-03-31T13:00:00,dispatch_tms
EVT00604_in_transit,SHP00604,in_transit,2026-04-01T14:00:00,dispatch_tms
EVT00604_delivered,SHP00604,delivered,2026-04-01T14:00:00,carrier_portal
EVT00605_booked,SHP00605,booked,2026-04-06T15:00:00,dispatch_tms
EVT00605_pickup_confirmed,SHP00605,pickup_confirmed,2026-04-07T16:00:00,dispatch_tms
EVT00605_in_transit,SHP00605,in_transit,2026-04-08T17:00:00,dispatch_tms
EVT00605_delivered,SHP00605,delivered,2026-04-09T18:00:00,carrier_portal
EVT00606_booked,SHP00606,booked,2026-04-13T18:00:00,dispatch_tms
EVT00606_pickup_confirmed,SHP00606,pickup_confirmed,2026-04-14T19:00:00,dispatch_tms
EVT00606_in_transit,SHP00606,in_transit,2026-04-15T20:00:00,dispatch_tms
EVT00606_delivered,SHP00606,delivered,2026-04-17T22:00:00,carrier_portal
EVT00607_booked,SHP00607,booked,2026-04-20T21:00:00,dispatch_tms
EVT00607_pickup_confirmed,SHP00607,pickup_confirmed,2026-04-21T22:00:00,dispatch_tms
EVT00607_in_transit,SHP00607,in_transit,2026-04-22T23:00:00,dispatch_tms
EVT00607_delivered,SHP00607,delivered,2026-04-25T02:00:00,carrier_portal
EVT00608_booked,SHP00608,booked,2026-04-27T00:00:00,dispatch_tms
EVT00608_pickup_confirmed,SHP00608,pickup_confirmed,2026-04-28T01:00:00,dispatch_tms
EVT00608_in_transit,SHP00608,in_transit,2026-04-29T02:00:00,dispatch_tms
EVT00608_delivered,SHP00608,delivered,2026-04-29T02:00:00,carrier_portal
EVT00609_booked,SHP00609,booked,2026-05-04T03:00:00,dispatch_tms
EVT00609_pickup_confirmed,SHP00609,pickup_confirmed,2026-05-05T04:00:00,dispatch_tms
EVT00609_in_transit,SHP00609,in_transit,2026-05-06T05:00:00,dispatch_tms
EVT00609_delivered,SHP00609,delivered,2026-05-07T06:00:00,carrier_portal
EVT00610_booked,SHP00610,booked,2026-05-11T06:00:00,dispatch_tms
EVT00610_pickup_confirmed,SHP00610,pickup_confirmed,2026-05-12T07:00:00,dispatch_tms
EVT00610_in_transit,SHP00610,in_transit,2026-05-13T08:00:00,dispatch_tms
EVT00610_delivered,SHP00610,delivered,2026-05-15T10:00:00,carrier_portal
EVT00611_booked,SHP00611,booked,2026-05-18T09:00:00,dispatch_tms
EVT00611_pickup_confirmed,SHP00611,pickup_confirmed,2026-05-19T10:00:00,dispatch_tms
EVT00611_in_transit,SHP00611,in_transit,2026-05-20T11:00:00,dispatch_tms
EVT00611_delivered,SHP00611,delivered,2026-05-23T14:00:00,carrier_portal
EVT00612_booked,SHP00612,booked,2026-05-25T12:00:00,dispatch_tms
EVT00612_pickup_confirmed,SHP00612,pickup_confirmed,2026-05-26T13:00:00,dispatch_tms
EVT00612_in_transit,SHP00612,in_transit,2026-05-27T14:00:00,dispatch_tms
EVT00612_delivered,SHP00612,delivered,2026-05-28T15:00:00,carrier_portal
EVT00613_booked,SHP00613,booked,2026-06-01T15:00:00,dispatch_tms
EVT00613_pickup_confirmed,SHP00613,pickup_confirmed,2026-06-02T16:00:00,dispatch_tms
EVT00613_in_transit,SHP00613,in_transit,2026-06-03T17:00:00,dispatch_tms
EVT00613_delivered,SHP00613,delivered,2026-06-04T18:00:00,carrier_portal
EVT00614_booked,SHP00614,booked,2026-06-08T18:00:00,dispatch_tms
EVT00614_pickup_confirmed,SHP00614,pickup_confirmed,2026-06-09T19:00:00,dispatch_tms
EVT00614_in_transit,SHP00614,in_transit,2026-06-10T20:00:00,dispatch_tms
EVT00614_delivered,SHP00614,delivered,2026-06-12T22:00:00,carrier_portal
EVT00615_booked,SHP00615,booked,2026-06-15T21:00:00,dispatch_tms
EVT00615_pickup_confirmed,SHP00615,pickup_confirmed,2026-06-16T22:00:00,dispatch_tms
EVT00615_in_transit,SHP00615,in_transit,2026-06-17T23:00:00,dispatch_tms
EVT00615_delivered,SHP00615,delivered,2026-06-20T02:00:00,carrier_portal
EVT00616_booked,SHP00616,booked,2026-06-22T00:00:00,dispatch_tms
EVT00616_pickup_confirmed,SHP00616,pickup_confirmed,2026-06-23T01:00:00,dispatch_tms
EVT00616_in_transit,SHP00616,in_transit,2026-06-24T02:00:00,dispatch_tms
EVT00616_delivered,SHP00616,delivered,2026-06-24T02:00:00,carrier_portal
EVT00617_booked,SHP00617,booked,2026-06-29T03:00:00,dispatch_tms
EVT00617_pickup_confirmed,SHP00617,pickup_confirmed,2026-06-30T04:00:00,dispatch_tms
EVT00617_in_transit,SHP00617,in_transit,2026-07-01T05:00:00,dispatch_tms
EVT00617_delivered,SHP00617,delivered,2026-07-02T06:00:00,carrier_portal
EVT00618_booked,SHP00618,booked,2026-01-07T06:00:00,dispatch_tms
